Fri May 04 13:29:51 +0000 2018,rgstiegler,b'Are you bringing back the smores frapp this summer @Starbucks?',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Michigan,54,33,en
 ,,,,,,,
Fri May 04 13:29:55 +0000 2018,riessayalin_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",a&j ave.,734,792,en
 ,,,,,,,
Fri May 04 13:29:57 +0000 2018,marvinestill,"b'Dear @Starbucks, serious question:\n\nYou mentioned 8,000 stores in your Bias Training Day, but is that your entire p https://t.co/AalMpcsWNR'","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Kansas City Mo,530,2082,en
 ,,,,,,,
Fri May 04 13:29:58 +0000 2018,ohheyy_RebeccaC,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York, NY",482,575,en
 ,,,,,,,
Fri May 04 13:30:00 +0000 2018,TheBathMagazine,"b'Our May issue is out now  Pick up a copy from @waitrose, @marksandspencer, @Pret, @Starbucks and around the city c https://t.co/CaPTxEJyHr'","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bath, England",15894,2583,en
 ,,,,,,,
Fri May 04 13:30:04 +0000 2018,katyrebeccca,b'i love the workers at starbucks :))',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",w/ kennedi ,983,466,en
 ,,,,,,,
Fri May 04 13:30:06 +0000 2018,SabriinaaKhan,b'Yalll I freaking love the Starbucks baristas here so friendly af ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UiTM Sungai Buloh, Selangor",1202,406,en
 ,,,,,,,
Fri May 04 13:30:08 +0000 2018,NeshiaMacc,b'@ImSuchA_Lady22 You the Starbucks Queen ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chicago, IL",1392,851,en
 ,,,,,,,
Fri May 04 13:30:09 +0000 2018,chocoolatseh,b'Currently the only black person in this Starbucks. I bought a coffee to ensure that I dont get arrested while Black at Starbucks. ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ontario,1585,802,en
 ,,,,,,,
Fri May 04 13:30:09 +0000 2018,TheREALIndiaAri,b'RT @TreySongz: Weak. https://t.co/iEBHqnjELg',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,942,621,en
 ,,,,,,,
Fri May 04 13:30:08 +0000 2018,ngoy137,b'Waiting for traffic with a glass of Frappuccino.\n\n#starbucks https://t.co/2o53rvZhrt',"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ýýT: -6.191602,106.734252",103,315,en
 ,,,,,,,
Fri May 04 13:30:13 +0000 2018,keaganhy,b'Hearing @lilmallrat in Starbucks just made my morning 10x better ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chicago, IL",398,314,en
 ,,,,,,,
Fri May 04 13:30:17 +0000 2018,newhon63,"b'Black men arrested at Philly Starbucks are settling with city for $2 https://t.co/TrHQCfdKOv  Love it, Starbucks kn https://t.co/eeVa93sGbt'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,13,80,en
 ,,,,,,,
Fri May 04 13:30:18 +0000 2018,marcgeezy23,b'This lady at Verizon asked would I like a $300 worth of rewards credits (that could be cashed in for free starbucks https://t.co/T4iFWObrgD',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Greenville, NC",295,201,en
 ,,,,,,,
Fri May 04 13:30:20 +0000 2018,tinfeliciano_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MNL,1190,808,en
 ,,,,,,,
Fri May 04 13:30:23 +0000 2018,Blackstar1000,b'Starbucks Threatens to Arrest Protester; Poor Education Makes Black Children Poor https://t.co/zMsZJ7xhau https://t.co/1J8kiSG3xq',"<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>","Chicago, IL",2414,573,en
 ,,,,,,,
Fri May 04 13:30:24 +0000 2018,ryleyalexxx,b'@aicilefparker @shnapplejacks Starbucks is generally consistent...but also consistently disgusting',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NHï¿½ï¿½ï¿,232,287,en
 ,,,,,,,
Fri May 04 13:30:24 +0000 2018,NothingFamousHP,b'@danger0usperson @Starbucks Its a sign of the times.... as in the number of times youve been there. https://t.co/eNdZ9OCYep',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,160,880,en
 ,,,,,,,
Fri May 04 13:30:26 +0000 2018,kingexplodkills,"b""I'm running on 3 hrs of sleep and a starbucks double shot ""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,36,180,en
 ,,,,,,,
Fri May 04 13:30:26 +0000 2018,jobraymundo_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",63,120,274,en
 ,,,,,,,
Fri May 04 13:30:30 +0000 2018,Ashli_Bobo,b'@Starbucks slowest mobile order ever at Charlotte Pike/West Nashville location. I have to order 20 mins in advance https://t.co/qBU0NbWlcb',"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",OH ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ MI ï¿½ï¿½ï¿,514,522,en
 ,,,,,,,
Fri May 04 13:30:31 +0000 2018,FREEfreefades,b'RT @T_MAC08: Even crazier idea. Stop going to Starbucks everyday and getting overpriced Brown milk in a cup you throw away. Buy a coffee ma',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",On go,626,764,en
 ,,,,,,,
Fri May 04 13:30:32 +0000 2018,LennerMathias,"b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,0,0,es
 ,,,,,,,
Fri May 04 13:30:32 +0000 2018,katerspie,b'@ForsakenPoptart Dude its so common though they need r come up with a better solution than lie on a Starbucks bath https://t.co/vnG16Mz3ep',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Upstate, NY",1236,423,en
 ,,,,,,,
Fri May 04 13:30:37 +0000 2018,PjH7CaKv425ykch,"b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kazakhstan,2,27,ru
 ,,,,,,,
Fri May 04 13:30:38 +0000 2018,StairLifeNJ,b'Men arrested at Philadelphia Starbucks will get free Arizona State University tuition https://t.co/kANhYBVBnX via @azcentral LMFAO',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New Jersey, USA",507,1036,en
 ,,,,,,,
Fri May 04 13:30:39 +0000 2018,Chrissmainn,b'RT @erikaa_523: I want Starbucks ):',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Elgin, Tx ",455,316,en
 ,,,,,,,
Fri May 04 13:30:42 +0000 2018,hanzva,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,225,243,en
 ,,,,,,,
Fri May 04 13:30:45 +0000 2018,AlexTwitchel,b'@allikaassickk11 Starbucks?',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,258,505,en
 ,,,,,,,
Fri May 04 13:30:46 +0000 2018,MomentumChris,b'RT @BaseballBros: The Rockies made rookie Noel Cuevas go to Starbucks in his uniform  https://t.co/TyfiDbPGAh',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",United States,32,43,en
 ,,,,,,,
Fri May 04 13:30:51 +0000 2018,dannyblackKAB,"b'Dear Starbucks... If its worth it to spend the extra few bucks to keep my coffee at 300 degrees, I would hope it w https://t.co/uyZMoGYreE'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,389,124,en
 ,,,,,,,
Fri May 04 13:30:51 +0000 2018,mstange46,b'No mention of how much money the fired Starbucks employee received. https://t.co/K2YZQmnmhU',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anywhere with water & sun.,365,398,en
 ,,,,,,,
Fri May 04 13:30:55 +0000 2018,jrboeke,"b""I'm at Starbucks in Glendale, CA w/ @wonderdogace https://t.co/obUzmqDXv1""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",Southern California,442,1001,en
 ,,,,,,,
Fri May 04 13:30:57 +0000 2018,thisismyjaylias,b'These sorority girls are singing and clapping in Starbucks about retiring successfully',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AZ/NYC,105,64,en
 ,,,,,,,
Fri May 04 13:31:05 +0000 2018,veganspacequeen,b'It has raisins though  https://t.co/MFNARnQOKG',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",No,1656,1184,en
 ,,,,,,,
Fri May 04 13:31:06 +0000 2018,Hollyy_E,b'Walking past the massive line at Starbucks with ur mobile order ',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maryland,363,433,en
 ,,,,,,,
Fri May 04 13:31:08 +0000 2018,sarakatplank,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,285,203,en
 ,,,,,,,
Fri May 04 13:31:14 +0000 2018,izzy_lupinacci,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","California, USA",218,127,en
 ,,,,,,,
Fri May 04 13:31:16 +0000 2018,coaxialcreature,"b""@SteveVitoff @CathyYoung63 I'm good with Starbucks now: apparently the ADL are still a lead in this program, Starbu https://t.co/glsPn5IWwo""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Darkmount,385,578,en
 ,,,,,,,
Fri May 04 13:31:17 +0000 2018,DanielSchmidt19,b'Guy at Starbucks asked me how many times I go to he gym....as I ordered the Triple Mocha Frappuccino. Was it becaus https://t.co/PnTEMWpLTa',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fort Wayne, Indiana",338,325,en
 ,,,,,,,
Fri May 04 13:31:19 +0000 2018,juliaroserich,b'my horoscope says my mood today will be 2 stars out of 5 so i gotta get starbucks to take preventive measures',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lakewood, ca",530,347,en
 ,,,,,,,
Fri May 04 13:31:21 +0000 2018,nisaazmina,"b'RT @nalisaaa: But if you like using straws, get yourself a bundle of stainless steel straws at Lazada. You can put it in your bag. https://'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Penang , Malaysia",902,753,en
 ,,,,,,,
Fri May 04 13:31:21 +0000 2018,shadillac_,b'or you could just bring in a reusable coffee cup and have them fill it for you https://t.co/Vb1LElOhKO',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,423,109,en
 ,,,,,,,
Fri May 04 13:31:22 +0000 2018,sumtinzfishy,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,147,136,en
 ,,,,,,,
Fri May 04 13:31:25 +0000 2018,Suckmydingler,"b""Or just make a cup of coffee at home so you don't have to use plastic cups at all lmao https://t.co/6s7yE3UW0s""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,327,238,en
 ,,,,,,,
Fri May 04 13:31:27 +0000 2018,angelicadeleon_,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cabiao, Nueva Ecija",563,554,en
 ,,,,,,,
Fri May 04 13:31:29 +0000 2018,thesebrandssuck,"b""RT @SirRantZaLot726: @Chris_Iannetta @Starbucks Starbucks sucks! You should totally switch to @DutchBros ... Go Rox!!! Glad you're back 22!""","<a href=""http://www.thisbrandsucks.com"" rel=""nofollow"">thisbrandsucks</a>",United States,923,120,en
 ,,,,,,,
Fri May 04 13:31:30 +0000 2018,filsdetafa,"b""RT @_iAmRoyal: I asked @Starbucks' CEO and COO to explain how they could teach their employees 'how to not be racist' (lol) if they:\n1. Cou""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Revolution ,321,1389,en
 ,,,,,,,
Fri May 04 13:31:31 +0000 2018,TayaTinkerbell,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Belgium,1663,725,en
 ,,,,,,,
Fri May 04 13:31:32 +0000 2018,heejincarey,b'RT @loonasbian: god i hope the mv has scenes shot at starbucks in it n yyxy arent just making a pit stop for frappes https://t.co/nJZhNJWluR',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,54,78,en-gb
 ,,,,,,,
Fri May 04 13:31:34 +0000 2018,HiHi_KyKy,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ohio, USA",401,559,en
 ,,,,,,,
Fri May 04 13:31:34 +0000 2018,Wendarooski,b'The men arrested at Starbucks are paying it forward big time @CNN https://t.co/VrC3hTqQ5U #turninganegativeintoapositive',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Metairie, LA",1215,2128,en
 ,,,,,,,
Fri May 04 13:31:34 +0000 2018,Huwhytee,b'But of course its okay to hate white people https://t.co/kM0xVoWfxN',"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",,111,203,en
 ,,,,,,,
Fri May 04 13:31:38 +0000 2018,imoh56_,"b""I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/xK7zcn74j4""","<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",Kuwait,15,15,en
 ,,,,,,,
Fri May 04 13:31:38 +0000 2018,trashtragic,b'At Starbucks with a Venti americano.',"<a href=""http://daytonamess.com"" rel=""nofollow"">DaytonaMess bot</a>",,29,2,fr
 ,,,,,,,
Fri May 04 13:31:39 +0000 2018,HeatherWCda,"b""RT @ICDCanada: From the Trans Mountain saga to @Starbucks's crisis response, social licence matters. Our latest Director Lens looks at how""","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Toronto,54,99,en
 ,,,,,,,
Fri May 04 13:31:45 +0000 2018,indivisibleny13,"b'RT @Biaggi4NY: Join me today at 3PM for canvassing in Allerton, Pelham Parkway, &amp; Morris  Park. Stop by Starbucks on White Plains Road at 3'","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Harlem/WaHi/Inwood/NW Bronx,1770,1785,en
 ,,,,,,,
Fri May 04 13:31:48 +0000 2018,leahmcmikel_,b'@shelbycrawford0  he made @brdecko_11 throw away her full $6 Starbucks drink too',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paris, TX",1329,1497,en
 ,,,,,,,
Fri May 04 13:31:48 +0000 2018,iamkarlerang,b'RT @sIugma: omg are they shooting a Starbucks CF... https://t.co/ojWjl7kYp4',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,148,341,en
 ,,,,,,,
Fri May 04 13:31:50 +0000 2018,AAlsafran96,"b""I'm at Starbucks in Sabah Alsalem https://t.co/Jo0MO3mALn""","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",kilaw,265,261,en
 ,,,,,,,
Fri May 04 13:31:56 +0000 2018,grindfiner,b'Wanttttttttttt https://t.co/s36aWKvJWg',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kuala Lumpur,176,162,en
 ,,,,,,,
Fri May 04 13:31:59 +0000 2018,coaxialcreature,"b""@Ryutora A load of fuckery.   But at least Starbucks didn't really cave to them: apparently ADL will still be invol https://t.co/fMWTKyUZdt""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Darkmount,385,578,en
 ,,,,,,,
Fri May 04 13:32:01 +0000 2018,brianna_knaack,"b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Frontenac, Ontario",722,544,en
 ,,,,,,,
Fri May 04 13:32:01 +0000 2018,BriaRonae,b'If I get my Starbucks today then its going to be a great day.',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,2938,614,en
 ,,,,,,,
Fri May 04 13:32:05 +0000 2018,mullboo,b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Makassar, Indonesia",265,1113,id
 ,,,,,,,
Fri May 04 13:32:08 +0000 2018,SirOlSkool,b'Starbucks To Give Two Men Arrested Full-Ride Scholarships To College https://t.co/acoBFWkSsa via @blavity',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASHï¿,57,321,en
